E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_320.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_320.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_320.jpg, -0.6786126, 0.5854832, 0, 10.87831
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_429.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_429.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_429.jpg, -0.3274887, 0.9366072, 0, 12.09293
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_529.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_529.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_529.jpg, -0.02712863, 1, 0, 12.99345
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_653.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_653.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_653.jpg, 0, 1, 0, 14.31753
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_750.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_750.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_750.jpg, 0, 1, 0, 15.41016
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_860.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_860.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_860.jpg, 0, 1, 0, 16.51111
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_20_964.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_20_964.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_20_964.jpg, 0, 1, 0, 17.51595
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_068.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_068.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_068.jpg, -0.3154355, 1, 0, 18.75034
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_175.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_175.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_175.jpg, -0.4169678, 1, 0, 19.65739
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_282.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_282.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_282.jpg, -0.1212494, 1, 0, 20.72778
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_383.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_383.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_383.jpg, 0, 1, 0, 21.65498
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_490.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_490.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_490.jpg, 0, 1, 0, 22.86343
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_596.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_596.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_596.jpg, 0, 1, 0, 23.86856
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_699.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_699.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_699.jpg, 0, 1, 0, 24.83508
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_803.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_803.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_803.jpg, 0.2596296, 1, 0, 25.74914
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_21_910.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_21_910.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_21_910.jpg, 0, 1, 0, 26.88598
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_018.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_018.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_018.jpg, 0, 1, 0, 27.82341
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_120.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_120.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_120.jpg, 0, 1, 0, 28.75348
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_227.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_227.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_227.jpg, -0.0827451, 1, 0, 29.85539
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_331.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_331.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_331.jpg, 0, 1, 0, 30.19078
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_436.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_436.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_436.jpg, 0, 1, 0, 30.19059
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_540.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_540.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_540.jpg, 0, 1, 0, 30.19012
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_643.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_643.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_643.jpg, 0, 1, 0, 30.19038
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_745.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_745.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_745.jpg, 0, 1, 0, 30.18976
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_844.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_844.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_844.jpg, 0, 1, 0, 30.19026
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_22_946.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_22_946.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_22_946.jpg, 0, 1, 0, 30.19032
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_099.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_099.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_099.jpg, 0, 1, 0, 30.19029
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_197.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_197.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_197.jpg, 0, 1, 0, 30.19029
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_302.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_302.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_302.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_411.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_411.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_411.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_516.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_516.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_516.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_618.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_618.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_618.jpg, 0, 1, 0, 30.19029
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_719.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_719.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_719.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_827.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_827.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_827.jpg, 0, 1, 0, 30.19033
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_23_931.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_23_931.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_23_931.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_038.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_038.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_038.jpg, 0, 1, 0, 30.19031
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_191.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_191.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_191.jpg, 0.4498497, 1, 0, 30.16487
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_295.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_295.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_295.jpg, 0.482987, 1, 0, 30.17795
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_399.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_399.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_399.jpg, 0.163632, 1, 0, 30.19514
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_507.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_507.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_507.jpg, 0, 1, 0, 30.18869
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_610.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_610.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_610.jpg, -0.3104827, 1, 0, 30.16021
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_715.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_715.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_715.jpg, -0.6191919, 1, 0, 30.12613
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_814.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_814.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_814.jpg, -0.3166194, 1, 0, 30.18581
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_24_923.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_24_923.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_24_923.jpg, -0.613785, 1, 0, 30.15223
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_25_032.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_25_032.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_25_032.jpg, -0.3244866, 1, 0, 30.19591
E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\center_2019_01_29_13_27_25_141.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\left_2019_01_29_13_27_25_141.jpg, E:\Materials\Machine Learning\Applied Deep Learning The Complete Self-Driving Car Course\Udacity simulator\Data Collected\IMG\right_2019_01_29_13_27_25_141.jpg, -0.02616643, 1, 0, 30.18879
